2024-12-12 12:24:17.762,1294,106.694442,120.710414,120.318301,112.585497,94.1323355,94.8364782,92.7320402,89.4008321,81.8712558,64.5658553,0.276836947,-6.95232E-06,1.04707E-05,79.0720166,0.049870216,9.9E+37,76.3291386,32.6757008,0.003371641,59.7911862,57.8305359,59.3065119,115.889488,114.924428,109.675223,97.825837,70.5449658,66.747948,72.4804179,76.9186875,115.647769,112.335232,102.079626,89.9774304,105.615627,102.582495,100.025166,91.7068144,28.5840376
2024-12-12 12:24:27.778,1295,106.804898,120.552471,120.185668,112.420571,93.9297019,94.5690897,92.464871,89.1316804,81.6282065,64.3583894,0.285597781,-9.1653E-06,9.71005E-06,78.8913697,0.049873392,36.3271391,76.1614764,32.5944154,0.003339644,59.5661165,57.6202982,59.1164028,115.731372,114.778302,109.534305,97.6624764,70.3213772,66.5595196,72.2627908,76.7140652,115.50783,112.175081,101.907378,89.7794765,105.40338,102.381009,99.8046729,91.4931406,28.5388366
2024-12-12 12:24:37.742,1296,106.551775,120.437142,120.041424,112.283241,93.7645976,94.3372476,92.1970857,88.8847306,81.39182,64.1281046,0.282927902,-6.92366E-06,1.06107E-05,78.7419386,0.049633851,36.3264547,76.0125506,32.6000682,0.003371199,59.3618119,57.4177749,58.9487383,115.598756,114.639698,109.374182,97.5059834,70.1300747,66.3909899,72.0599044,76.5027883,115.352915,112.029692,101.71242,89.6014191,105.1954,102.151065,99.5798763,91.2787449,28.5120116
2024-12-12 12:24:47.763,1297,106.285732,120.309509,119.916029,112.108983,93.5523025,94.070111,91.9395777,88.6140304,81.1404449,63.8916691,0.28414893,-8.38157E-06,9.96243E-06,78.5729935,0.049869359,36.3647378,75.877703,32.5620057,0.003357128,59.1364907,57.2037859,58.7337677,115.447999,114.488706,109.241519,97.3471128,69.9333898,66.1621505,71.8417226,76.2960301,115.190502,111.875284,101.562009,89.4138756,104.979007,101.924281,99.3662038,91.0583033,28.4790362
2024-12-12 12:24:57.742,1298,106.35307,120.193139,119.771949,111.947399,93.3761067,93.8340589,91.6580597,88.3482778,80.9029132,63.6701172,0.285599169,-8.57363E-06,1.04397E-05,78.4228752,0.049874009,36.4003011,75.6994366,32.5286136,0.003359056,58.9296433,57.0086708,58.5345308,115.292349,114.348798,109.063722,97.1818383,69.7062753,65.9791951,71.6196292,76.0935132,115.054002,111.701005,101.377153,89.242698,104.755615,101.700188,99.1402383,90.8520049,28.4667663
2024-12-12 12:25:07.742,1299,106.014911,120.0503,119.631076,111.765709,93.2086227,93.5518689,91.4028673,88.072572,80.6788157,63.4577149,0.283656578,-8.57456E-06,1.05113E-05,78.2581673,0.050363158,36.4812673,75.5852136,32.5817154,0.003276307,58.7204616,56.7996493,58.3791352,115.148699,114.181299,108.924966,97.0312792,69.4981926,65.7889903,71.3924752,75.8679808,114.892925,111.541979,101.206217,89.0541792,104.540621,101.472756,98.9143343,90.6315453,28.4621029
2024-12-12 12:25:17.742,1300,105.937524,119.916653,119.487036,111.620564,93.0004889,93.3107336,91.1362632,87.8152747,80.445542,63.224032,0.286321929,-8.45969E-06,1.02922E-05,78.0938648,0.050364196,36.4423558,75.434876,32.5337158,0.003372524,58.5053538,56.5980539,58.1791195,114.987643,114.012324,108.764692,96.8567014,69.2954474,65.5764062,71.1822418,75.6601107,114.741358,111.378893,101.037041,88.8675119,104.327119,101.227597,98.7010197,90.4203712,28.4492529
2024-12-12 12:25:27.746,1301,105.916375,119.787598,119.34513,111.467609,92.8323692,93.0661698,90.8754879,87.5706564,80.2155667,62.9993427,0.284142136,-7.08545E-06,1.11571E-05,77.936333,0.050364544,9.9E+37,75.2766472,32.5534871,0.003365393,58.2932123,56.4072191,57.9902503,114.838472,113.865314,108.61792,96.7151371,69.0938562,65.3722254,70.9724376,75.4642921,114.58604,111.230096,100.858789,88.688972,104.098731,101.026978,98.4676809,90.2092433,28.4605218
2024-12-12 12:25:37.742,1302,105.513912,119.620364,119.212451,111.294117,92.6186488,92.7915803,90.6031615,87.3051364,79.9635817,62.7788047,0.285598139,-9.30628E-06,1.03117E-05,77.776266,0.049869857,36.3622237,75.1253055,32.4014167,0.003324519,58.0858231,56.2168948,57.8109907,114.692081,113.714736,108.455052,96.5448143,68.8937045,65.1873864,70.7606232,75.2560677,114.436162,111.066101,100.693243,88.5187739,103.883723,100.805562,98.2600901,90.0034099,28.4214721
2024-12-12 12:25:47.783,1303,105.483945,119.475131,119.065928,111.149872,92.44599,92.5365789,90.3445021,87.0384459,79.7203887,62.5584129,0.282439274,-7.47882E-06,1.02294E-05,77.6023004,0.049870207,9.9E+37,74.9801591,32.3535938,0.003471743,57.8772525,56.0219403,57.6164517,114.53034,113.549965,108.328212,96.4034419,68.6851017,64.970216,70.5496991,75.0491364,114.276165,110.904025,100.509874,88.3369255,103.660228,100.578838,98.0380523,89.7942694,28.3747496
2024-12-12 12:25:57.742,1304,105.376761,119.349725,118.921551,110.982083,92.2670489,92.2695942,90.0718324,86.770322,79.4845413,62.3489627,0.288546928,-7.24215E-06,1.07598E-05,77.4562185,0.049872085,36.0523436,74.8376172,32.3209098,0.003385269,57.694136,55.832771,57.4553516,114.386664,113.418372,108.172539,96.2326335,68.4924783,64.7896283,70.352792,74.8459094,114.128692,110.746667,100.336478,88.159447,103.441927,100.353154,97.8060613,89.5883769,28.3413356
2024-12-12 12:26:07.742,1305,105.120672,119.229002,118.771537,110.820585,92.0791054,92.0387266,89.8168585,86.5298243,79.2621068,62.1480217,0.281235815,-7.61518E-06,1.04688E-05,77.2985589,0.049871198,35.9693648,74.6840181,32.3438569,0.00341534,57.4904176,55.6366113,57.2477019,114.227053,113.257417,108.018313,96.082898,68.2887261,64.608095,70.1438211,74.6369008,113.95602,110.57569,100.163247,87.967622,103.237032,100.126649,97.5840824,89.364518,28.3563186
2024-12-12 12:26:17.742,1306,104.958744,119.057409,118.630682,110.642314,91.8955461,91.7740017,89.5528636,86.2524687,79.0371697,61.9606896,0.285598308,-8.1902E-06,1.05851E-05,77.1493728,0.05036541,35.8950572,74.5490737,32.2182522,0.003302352,57.3006928,55.4529092,57.0956559,114.075106,113.10693,107.882871,95.9115557,68.0864369,64.4138063,69.9298704,74.418605,113.799006,110.403857,99.9897801,87.7860196,103.014359,99.9046429,97.348214,89.1522581,28.3355413
2024-12-12 12:26:27.757,1307,105.065287,118.933164,118.491875,110.48231,91.6944715,91.5206531,89.2982153,86.0124642,78.7992396,61.760603,0.287553414,-7.25555E-06,1.05093E-05,76.9911108,0.049871456,35.8132148,74.4006777,32.1802138,0.003291929,57.0981912,55.2695149,56.9054746,113.911552,112.942719,107.72113,95.7549178,67.8949579,64.2607681,69.7349439,74.2434407,113.645519,110.25193,99.8162537,87.6107719,102.791225,99.6817895,97.1354192,88.9444327,28.3579381
2024-12-12 12:26:37.755,1308,105.118436,118.781846,118.342184,110.319186,91.5049298,91.2656614,89.0240172,85.7581967,78.5504356,61.5014247,0.28050993,-9.20921E-06,1.02222E-05,76.825093,0.049870142,35.6607907,74.2574238,32.2208468,0.003323683,56.8946634,55.0912917,56.7331113,113.77125,112.796631,107.5573,95.6041862,67.6930978,64.060593,69.5320655,74.0120865,113.492612,110.083838,99.6527448,87.4186901,102.583484,99.4543566,96.9114449,88.7434404,28.2817941
2024-12-12 12:26:47.742,1309,105.073288,118.654466,118.200141,110.153324,91.3314068,91.0333064,88.7772904,85.4858309,78.3239151,61.3152569,0.285594918,-8.66515E-06,1.03329E-05,76.6758157,0.049870853,35.730646,74.1221117,32.2549773,0.003287094,56.7134636,54.9126669,56.561482,113.611713,112.642516,107.407567,95.4459858,67.5002666,63.8887466,69.3181491,73.8298511,113.354438,109.930593,99.4939322,87.2541742,102.345975,99.2359723,96.6992242,88.5397293,28.2788617
2024-12-12 12:26:57.757,1310,104.908795,118.514843,118.059564,109.996124,91.1421528,90.7728147,88.5229418,85.2279329,78.0950263,61.0901991,0.281958877,-8.90483E-06,1.04117E-05,76.5060979,0.049873134,35.7176382,73.9745911,32.2809982,0.003489802,56.508685,54.7352936,56.3844859,113.449333,112.47942,107.242534,95.2708388,67.3087177,63.6757422,69.1183307,73.6197918,113.173303,109.744716,99.3061901,87.064586,102.128829,99.0105253,96.4710202,88.3268042,28.2810318
2024-12-12 12:27:07.742,1311,104.323453,118.36346,117.916368,109.835071,90.9675368,90.5390369,88.2577594,85.0053356,77.8749804,60.9053569,0.286076498,-8.65013E-06,1.0335E-05,76.3663223,0.049869926,35.6971621,73.8058548,32.3195459,0.003335786,56.2984875,54.5362444,56.2185081,113.30271,112.324963,107.089265,95.1128728,67.1103698,63.4817246,68.9204069,73.4357888,113.016736,109.594411,99.1267168,86.8982077,101.923995,98.7849191,96.2580757,88.1203145,28.2747044
2024-12-12 12:27:17.742,1312,104.076545,118.218519,117.760156,109.663218,90.7734119,90.2679933,88.0040911,84.7410332,77.6516633,60.7172604,0.285595424,-8.18096E-06,9.79487E-06,76.2022868,0.049876377,35.6959201,73.6960158,32.3594485,0.003390424,56.1197118,54.375425,56.0556614,113.135243,112.184062,106.950619,94.9680639,66.8977306,63.296089,68.7146455,73.2228018,112.849637,109.423159,98.9570477,86.7142277,101.693002,98.5465715,96.0084976,87.8986677,28.2752759
2024-12-12 12:27:27.742,1313,103.97527,118.078687,117.620677,109.505207,90.6177746,90.024359,87.7432805,84.482749,77.4286395,60.4967587,0.286814979,-8.96237E-06,1.01554E-05,76.0397855,0.049637721,35.6920557,73.537353,32.2831793,0.00338907,55.9143196,54.175944,55.8746382,112.991188,112.014799,106.7983,94.796075,66.7185592,63.1187285,68.5138793,73.0187606,112.695673,109.25994,98.7929975,86.5548394,101.480455,98.3146344,95.8025096,87.6991974,28.2172293
2024-12-12 12:27:37.742,1314,103.95886,117.912449,117.45155,109.335104,90.4162111,89.7750583,87.4856624,84.2189015,77.196419,60.2812818,0.28051145,-8.32032E-06,9.88524E-06,75.8873825,0.049875679,35.6979653,73.3890793,32.2583291,0.003313746,55.7517211,53.9994664,55.6988271,112.819168,111.848835,106.647382,94.6356345,66.5256606,62.9627134,68.2963142,72.8280522,112.54993,109.112477,98.6266451,86.370957,101.25673,98.117125,95.5818328,87.5017748,28.1948069
2024-12-12 12:27:47.769,1315,104.05254,117.794839,117.317101,109.161555,90.240454,89.5291948,87.2266796,83.9601187,76.9797216,60.0893214,0.282443853,-7.07828E-06,1.09727E-05,75.7330871,0.049874242,9.9E+37,73.2449183,32.2231665,0.003321429,55.5730754,53.8360435,55.5507348,112.664055,111.708146,106.479932,94.499424,66.3452813,62.7842097,68.1196899,72.6405389,112.37383,108.937866,98.4470003,86.2040132,101.038396,97.8906923,95.3590338,87.2914475,28.1833811
2024-12-12 12:27:57.742,1316,103.939089,117.654753,117.171374,108.992798,90.0534511,89.2919314,86.9666048,83.7222948,76.7491572,59.8942105,0.28486904,-7.09516E-06,1.10427E-05,75.5787823,0.049873133,9.9E+37,73.1096833,32.1896716,0.003395711,55.3829407,53.6573907,55.3851162,112.522925,111.547118,106.326034,94.33642,66.1391661,62.6118849,67.9162329,72.4412465,112.221404,108.766252,98.2582236,86.0277157,100.825136,97.6599385,95.1294828,87.089627,28.2011068
2024-12-12 12:28:07.756,1317,103.817158,117.488371,117.00851,108.829805,89.8888759,89.0389197,86.7261998,83.4801279,76.533082,59.737574,0.281955326,-8.46339E-06,1.01358E-05,75.4130119,0.049871172,35.6168889,72.9523247,32.1687612,0.003258545,55.2042942,53.4856742,55.2078524,112.381114,111.392889,106.167583,94.1742304,65.958656,62.4237989,67.7078347,72.2584916,112.062804,108.594126,98.0778304,85.8457813,100.611482,97.4389847,94.9153217,86.8682221,28.1648175
2024-12-12 12:28:17.769,1318,103.802482,117.354938,116.85068,108.664539,89.6958175,88.8002332,86.4691896,83.2210884,76.2987089,59.5096916,0.281951933,-7.05679E-06,1.05264E-05,75.2625105,0.049870114,9.9E+37,72.8182274,32.2232285,0.003305156,55.0237251,53.318055,55.0629871,112.211403,111.235224,106.029759,94.0125131,65.7672442,62.2453511,67.5240437,72.0731417,111.904812,108.443674,97.9169353,85.6835739,100.382606,97.2190894,94.6819998,86.6685189,28.1538766
2024-12-12 12:28:27.802,1319,103.46746,117.192424,116.712371,108.503757,89.5143722,88.5623093,86.2133081,82.9728128,76.0740743,59.3377376,0.269995027,-8.80175E-06,9.73825E-06,75.1278593,0.049870912,35.2309756,72.6774946,32.3020327,0.003412733,54.8363656,53.1371314,54.885826,112.05622,111.077311,105.869309,93.8569774,65.6029677,62.062812,67.3124388,71.8817401,111.737984,108.274037,97.7470382,85.5024664,100.169662,96.9867642,94.4755938,86.4683587,28.1350443
2024-12-12 12:28:37.742,1320,103.674884,117.04338,116.538864,108.340967,89.3409355,88.308351,85.9496703,82.7090359,75.8548999,59.1326176,0.284391515,-7.73767E-06,9.81082E-06,74.9615358,0.04987186,35.243391,72.5517492,32.2724203,0.003287207,54.6438763,52.9687439,54.7437633,111.886687,110.920055,105.696131,93.6951793,65.4137192,61.9021558,67.1311941,71.6903795,111.574136,108.114896,97.5641414,85.3245088,99.9508362,96.7728273,94.2474989,86.2640248,28.1383702
2024-12-12 12:28:47.762,1321,103.17903,116.898321,116.402926,108.175914,89.1529856,88.0710234,85.7078659,82.4802796,75.6439098,58.9563333,0.282924469,-8.42109E-06,1.03803E-05,74.8183389,0.049873186,35.2013816,72.3959757,32.293226,0.003347566,54.4621603,52.8023008,54.5829194,111.721908,110.769674,105.552608,93.5496225,65.2368205,61.7307559,66.9481543,71.4867253,111.400904,107.930787,97.3934218,85.1446685,99.7325164,96.52803,94.0276526,86.0587496,28.1521608
2024-12-12 12:28:57.742,1322,102.952062,116.747768,116.253361,108.009036,88.9736924,87.8295642,85.4571194,82.2317905,75.4247864,58.7617509,0.280511663,-8.09591E-06,1.07341E-05,74.652559,0.049873995,9.9E+37,72.2558224,32.2027426,0.003457362,54.2963541,52.6454633,54.4354731,111.561225,110.606261,105.391153,93.388718,65.0722262,61.5392106,66.7646047,71.3008599,111.250695,107.781428,97.224044,84.970147,99.5154036,96.3087165,93.8041864,85.838916,28.1376393
2024-12-12 12:29:07.742,1323,102.962898,116.59076,116.073849,107.838055,88.7938993,87.5611957,85.207372,81.9900822,75.2143177,58.5737863,0.281959601,-7.73166E-06,1.00325E-05,74.5161272,0.05036975,35.2468231,72.1295634,32.1140481,0.003330522,54.1397082,52.4848578,54.2952492,111.402493,110.446779,105.234454,93.229106,64.8820613,61.3550645,66.5744737,71.1129971,111.097026,107.582929,97.0664878,84.8016413,99.2925219,96.0945859,93.5852152,85.6390635,28.1312596
2024-12-12 12:29:17.746,1324,102.820071,116.453217,115.933112,107.662295,88.6048903,87.3187956,84.958506,81.7389043,74.9849553,58.3936628,0.286080005,-7.00086E-06,1.05074E-05,74.3495635,0.049870979,35.2477245,71.9860751,31.8055041,0.003290015,53.9635522,52.324449,54.1211141,111.26093,110.290093,105.093694,93.084998,64.7080063,61.1815403,66.3886005,70.9302398,110.921193,107.433995,96.8640974,84.6219674,99.0805082,95.8712893,93.3663675,85.438749,28.1481569
2024-12-12 12:29:27.754,1325,102.759202,116.286375,115.781024,107.487102,88.4404993,87.0955458,84.7035124,81.4829079,74.7680225,58.2017471,0.279270525,-8.46847E-06,1.00234E-05,74.2026147,0.049871711,35.2121545,71.8581703,31.8299889,0.003322853,53.7939261,52.1530819,53.9530975,111.082011,110.124855,104.91643,92.9130328,64.5170794,61.0720844,66.1907417,70.7415945,110.752838,107.265792,96.7087849,84.4399236,98.8662914,95.65009,93.140553,85.2393994,28.100323
2024-12-12 12:29:37.742,1326,102.507726,116.147327,115.635599,107.328278,88.2597406,86.8575623,84.4507281,81.2514004,74.5583158,58.0207879,0.28051212,-6.49101E-06,1.04614E-05,74.0496312,0.050366068,35.1135026,71.6833239,31.8073396,0.00339498,53.6201037,51.9978771,53.7986944,110.923458,109.958074,104.777922,92.7530656,64.3207453,60.926688,65.9800784,70.5606082,110.586057,107.090695,96.5255959,84.2831166,98.639009,95.4339498,92.9137865,85.0331218,28.0838185
2024-12-12 12:29:47.742,1327,102.440384,115.994455,115.462293,107.148801,88.0751978,86.6062214,84.2081051,80.9942428,74.3374702,57.8572486,0.283163999,-8.93164E-06,1.03581E-05,73.9036187,0.049871212,35.101497,71.556115,31.8858809,0.003395116,53.4555194,51.8596761,53.6649999,110.774416,109.801278,104.629001,92.6014271,64.1835612,60.7506346,65.8180968,70.3841957,110.446615,106.929464,96.3770529,84.1228553,98.4348609,95.2175054,92.7072254,84.8522951,28.0856334
2024-12-12 12:29:57.750,1328,102.48876,115.842576,115.299776,106.98861,87.9070998,86.3697408,83.9531083,80.7515773,74.1205626,57.6677156,0.281716803,-7.52596E-06,1.03572E-05,73.7522255,0.050365514,35.0679463,71.4254894,31.9447575,0.003380901,53.2806718,51.6704481,53.4983751,110.613416,109.635008,104.460029,92.4446018,63.9906765,60.5442565,65.6417536,70.1777215,110.279496,106.763156,96.1864728,83.9317215,98.2140319,94.9806395,92.4878925,84.6395362,28.0934985
2024-12-12 12:30:07.742,1329,102.452034,115.695753,115.147451,106.829205,87.7333866,86.1393127,83.7105155,80.5240513,73.9118044,57.5288469,0.286323393,-6.54694E-06,1.04804E-05,73.6120111,0.049868562,35.0966176,71.2858244,31.9004151,0.00339853,53.1237988,51.5314751,53.3619955,110.459923,109.486963,104.31706,92.304272,63.823788,60.3834226,65.446755,69.9998574,110.109535,106.581819,96.0235907,83.788837,97.9924815,94.7672175,92.2826132,84.4280756,28.0801038
2024-12-12 12:30:17.742,1330,102.03072,115.539787,114.985234,106.639545,87.542059,85.8922541,83.4782894,80.2742767,73.702672,57.3169494,0.279767295,-6.87351E-06,1.12269E-05,73.4584058,0.049870948,9.9E+37,71.1412989,31.910706,0.003437807,52.9725486,51.3800397,53.2047549,110.289537,109.302089,104.145409,92.1332383,63.6553911,60.2289539,65.2682323,69.8408532,109.945723,106.424326,95.8452786,83.5957733,97.7836149,94.5402318,92.0611467,84.2396159,28.0666
2024-12-12 12:30:27.754,1331,101.825059,115.375653,114.84968,106.459059,87.3742119,85.6544546,83.2268632,80.0315532,73.4988378,57.1400216,0.285107792,-8.55237E-06,9.57877E-06,73.2864192,0.050367291,35.1321858,71.0158658,31.8873133,0.003386948,52.8242236,51.2188225,53.0789803,110.148698,109.149577,104.00441,91.9918543,63.4896658,60.0416842,65.1007041,69.641665,109.772449,106.262259,95.6781849,83.433479,97.5500961,94.3258712,91.8369842,84.0444992,28.0851265
2024-12-12 12:30:37.742,1332,101.59478,115.223346,114.67577,106.293784,87.1941859,85.4213909,82.9852106,79.8088042,73.2637088,56.9615615,0.283161867,-8.15045E-06,1.02701E-05,73.1432311,0.050369594,9.9E+37,70.8388494,31.9179209,0.003409294,52.6405593,51.0938852,52.9259798,109.979249,108.997185,103.833179,91.8281128,63.3097319,59.8725945,64.9131556,69.4715979,109.624442,106.075829,95.5096087,83.2516153,97.3460657,94.1011538,91.6162963,83.8472248,28.0691225
2024-12-12 12:30:47.759,1333,101.716417,115.055643,114.506392,106.121844,87.0246364,85.1810196,82.7227571,79.553902,73.0520123,56.7975294,0.285103187,-8.664E-06,9.7364E-06,72.9861065,0.050366919,35.0047053,70.7273972,31.8747637,0.003262409,52.4743837,50.9265464,52.7770174,109.80793,108.835916,103.670969,91.6707093,63.1401408,59.7181973,64.7325999,69.2794024,109.457839,105.913417,95.3343205,83.0946956,97.1233919,93.8715245,91.4002588,83.6586644,28.0457512
2024-12-12 12:30:57.742,1334,101.516787,114.903796,114.356085,105.938846,86.8412141,84.947067,82.4899773,79.3168882,72.847009,56.6164555,0.28486931,-7.07759E-06,1.0439E-05,72.8505827,0.049870102,34.9713105,70.5924052,31.8694413,0.003466,52.3140006,50.7791825,52.6198177,109.646367,108.664508,103.522217,91.5071536,62.9799994,59.5288722,64.5524728,69.0932703,109.287057,105.745591,95.1431529,82.9290964,96.8972924,93.6520695,91.1664122,83.4518136,28.053234
2024-12-12 12:31:07.766,1335,101.541858,114.755578,114.212766,105.777511,86.6650149,84.7127316,82.2551019,79.0960596,72.6335096,56.4511033,0.285103488,-8.26208E-06,9.44865E-06,72.7005267,0.049873325,34.8047183,70.4743985,31.8194334,0.003265839,52.1738702,50.624672,52.5081154,109.497714,108.511518,103.368827,91.3678789,62.8085943,59.4210839,64.3777926,68.9197659,109.120037,105.580314,94.9721936,82.7503672,96.6884379,93.4262859,90.9534942,83.2455164,28.0124127
2024-12-12 12:31:17.755,1336,101.353395,114.601155,114.042861,105.596457,86.4915982,84.4706634,82.0022179,78.8354905,72.4353027,56.2708177,0.28316652,-8.06771E-06,1.00322E-05,72.5428618,0.050365559,34.6905932,70.3167775,31.7453704,0.003267255,52.0116398,50.4738563,52.358285,109.323542,108.344949,103.212617,91.1922386,62.6441794,59.261826,64.1973848,68.7455219,108.952383,105.408842,94.8152247,82.5861422,96.4587847,93.2035463,90.736906,83.0472088,28.0080052
2024-12-12 12:31:27.754,1337,100.953864,114.426487,113.850834,105.43446,86.2996331,84.2213982,81.7449627,78.599155,72.2283814,56.1163873,0.282441136,-8.19436E-06,9.73062E-06,72.3930057,0.049871486,34.7221722,70.1927816,31.7018877,0.003325112,51.8584282,50.339077,52.2198609,109.159391,108.186408,103.055618,91.0585259,62.4840353,59.0998587,64.0287275,68.5697473,108.805315,105.231285,94.6429014,82.4365951,96.2648684,92.9715222,90.5297434,82.8485959,28.0071847
2024-12-12 12:31:37.779,1338,100.967587,114.270438,113.696306,105.266293,86.1291117,83.9908135,81.5176029,78.3762064,72.0163392,55.9515884,0.280507784,-6.44201E-06,1.05213E-05,72.233635,0.049873623,9.9E+37,70.046205,31.7730438,0.003402996,51.7155529,50.1938616,52.0897361,109.012095,108.021482,102.905316,90.9063997,62.3169854,59.0150338,63.8689497,68.4273401,108.642439,105.07501,94.4728742,82.283735,96.0347051,92.7690547,90.315762,82.6681272,28.0042742
2024-12-12 12:31:47.742,1339,101.029699,114.113418,113.543462,105.089944,85.9547992,83.777234,81.2812252,78.148979,71.8204907,55.7894537,0.281952843,-8.57779E-06,9.96243E-06,72.1069676,0.049869944,34.6437989,69.9116117,31.7247267,0.003250347,51.5646557,50.0417978,51.9412867,108.841759,107.855242,102.742982,90.7490677,62.1479242,58.8500924,63.6802665,68.2362118,108.465623,104.91341,94.3069707,82.0996602,95.8152928,92.5576541,90.0944121,82.457169,27.9972665
2024-12-12 12:31:57.742,1340,100.697008,113.951214,113.369184,104.908702,85.7760762,83.536101,81.0385415,77.9020408,71.5914856,55.6156609,0.284863634,-7.95469E-06,1.00105E-05,71.9575015,0.050366888,34.557201,69.7829764,31.69114,0.003492714,51.4133855,49.8992987,51.8249614,108.672434,107.710041,102.588958,90.5922076,61.9982988,58.6785588,63.5245708,68.0608639,108.292874,104.741538,94.1311348,81.9221453,95.6112753,92.3288152,89.8749349,82.2593037,27.961118
2024-12-12 12:32:07.742,1341,100.755525,113.791514,113.21798,104.744082,85.6251694,83.3137501,80.8044668,77.6595427,71.3935726,55.459001,0.281719086,-6.80972E-06,1.05945E-05,71.813947,0.049870686,34.6266492,69.6376355,31.6337704,0.00328581,51.2581441,49.7781504,51.6772689,108.526616,107.547884,102.43829,90.4480086,61.8288485,58.5207612,63.3355597,67.8847989,108.116337,104.560758,93.9775641,81.7559403,95.3935641,92.1184777,89.6688474,82.0703445,27.9453006
2024-12-12 12:32:17.756,1342,100.655846,113.625058,113.039238,104.568837,85.4539137,83.0722139,80.5801335,77.4306207,71.1883412,55.2842798,0.281235557,-8.43889E-06,9.68416E-06,71.6660255,0.049873886,34.5755276,69.4937636,31.4696841,0.003399973,51.114184,49.6212939,51.5554971,108.352776,107.367624,102.25445,90.287255,61.6757186,58.3447997,63.1883309,67.7159784,107.979314,104.368857,93.8084842,81.5930139,95.1864946,91.8954683,89.4503832,81.8758488,27.9126202
2024-12-12 12:32:27.742,1343,100.404818,113.474954,112.877395,104.406201,85.272574,82.8439974,80.3332982,77.2089797,71.0018932,55.1589434,0.283164944,-8.04552E-06,1.00068E-05,71.5130783,0.049871271,34.5467376,69.3809608,31.551919,0.003417286,50.9517792,49.4973935,51.4270462,108.19354,107.216245,102.114843,90.1325338,61.5120204,58.1925501,62.9990781,67.538756,107.792455,104.21185,93.6275971,81.4160791,94.9590261,91.6731173,89.2248111,81.679394,27.8996189
2024-12-12 12:32:37.742,1344,100.462857,113.294527,112.716413,104.219,85.0888211,82.6094809,80.0975484,76.9750314,70.7677586,54.9749399,0.283650941,-8.28843E-06,1.04228E-05,71.36524,0.049873132,34.4623828,69.2468126,31.371087,0.003299529,50.7910174,49.3379608,51.2875301,108.023175,107.045815,101.96865,89.9960787,61.3546475,58.0376806,62.8184933,67.3673488,107.620397,104.036519,93.4528636,81.278428,94.7416666,91.4501717,89.0110803,81.4745398,27.8912404
2024-12-12 12:32:47.742,1345,100.15167,113.160212,112.526077,104.059606,84.9262732,82.3804852,79.8665466,76.7325964,70.5839205,54.8201968,0.283161851,-6.59386E-06,1.01651E-05,71.2239189,0.049871447,9.9E+37,69.1027398,31.4701865,0.003292409,50.6468662,49.207265,51.155955,107.860138,106.885525,101.793686,89.8296595,61.1944525,57.9244461,62.6715778,67.2109573,107.454185,103.863858,93.2868922,81.1046679,94.5157542,91.2284777,88.7921753,81.272745,27.8904118
2024-12-12 12:32:57.766,1346,100.168172,113.001273,112.387946,103.881262,84.780058,82.1692388,79.6365989,76.5296448,70.4062869,54.6839551,0.284865826,-8.00508E-06,1.00311E-05,71.0763907,0.049872405,34.4234384,68.9929251,31.4322647,0.003479292,50.505317,49.0871747,51.0062724,107.697639,106.698546,101.643597,89.6803103,61.0407392,57.795926,62.5091917,67.0350951,107.283022,103.716976,93.1224055,80.9369662,94.3194815,91.0190308,88.5869835,81.1036781,27.8908864
2024-12-12 12:33:07.754,1347,100.237725,112.825332,112.205148,103.697724,84.5805426,81.9282281,79.3828055,76.2792724,70.191128,54.5144952,0.288542993,-7.70416E-06,9.83231E-06,70.9161841,0.049872612,34.414036,68.8403265,31.4546252,0.003314688,50.3808794,48.9533014,50.8810255,107.540553,106.562231,101.486897,89.5285395,60.8811496,57.6207936,62.3342732,66.859452,107.112335,103.528894,92.9308333,80.7763656,94.0945457,90.7908371,88.377293,80.8966757,27.870934
2024-12-12 12:33:17.765,1348,99.8350184,112.651055,112.032818,103.515773,84.4141419,81.6939916,79.1463842,76.0594415,69.9852789,54.3630007,0.286075396,-6.44571E-06,1.03553E-05,70.7905177,0.049872755,34.3294716,68.7140335,31.3147241,0.0035566,50.2394826,48.8193819,50.7518924,107.372756,106.391033,101.327827,89.3699665,60.725575,57.4823128,62.1736499,66.705345,106.938212,103.349951,92.7674075,80.6075408,93.8931777,90.5650309,88.1579627,80.694452,27.8607008
2024-12-12 12:33:27.778,1349,99.4711526,112.489242,111.866405,103.355251,84.2339729,81.4658815,78.9116461,75.8388676,69.7880895,54.2388315,0.2841374,-7.22481E-06,1.02865E-05,70.6420649,0.049873923,34.2378127,68.5817346,31.3121785,0.003384096,50.090274,48.6858923,50.6298547,107.198679,106.225928,101.176108,89.2402565,60.5831086,57.3312536,62.0114912,66.5486586,106.791566,103.188863,92.6060098,80.4578301,93.6670845,90.362473,87.9649958,80.5047594,27.8819372
2024-12-12 12:33:37.800,1350,99.3645185,112.33607,111.702328,103.173417,84.0766018,81.2519805,78.6934879,75.6064542,69.6013125,54.0589293,0.282207166,-8.23134E-06,9.50643E-06,70.5354991,0.049871628,34.276511,68.4649453,31.2517321,0.003385808,49.9633944,48.5633707,50.5066978,107.0436,106.074475,101.025318,89.0804777,60.421674,57.1917852,61.847102,66.3741159,106.600387,103.019728,92.4191904,80.2890851,93.4460272,90.1499404,87.7413025,80.3172947,27.8668557
